person_id,center_id,td,rcs,phs
P0223,C07,29.02,partially_blocked,minor
P0223,C08,64.14,blocked,minor
P0223,C09,10.44,clear,minor
P0224,C00,53.75,clear,minor
P0224,C01,50.35,clear,significant
P0224,C02,19.64,partially_blocked,moderate
P0224,C03,50.36,clear,significant
P0224,C04,2.91,clear,extreme
P0224,C05,12.72,clear,significant
P0224,C06,39.81,partially_blocked,none
P0224,C07,62.94,partially_blocked,none
P0224,C08,37.22,clear,minor
P0224,C09,44.4,blocked,moderate
P0225,C00,8.83,clear,minor
P0225,C01,45.82,blocked,significant
P0225,C02,36.22,blocked,none
P0225,C03,40.61,partially_blocked,minor
P0225,C04,61.23,blocked,minor
P0225,C05,25.11,partially_blocked,none
P0225,C06,6.42,partially_blocked,minor
P0225,C07,8.22,blocked,significant
P0225,C08,10.79,partially_blocked,none
P0225,C09,19.17,clear,minor
P0226,C00,5.74,partially_blocked,minor
P0226,C01,30.38,blocked,none
P0226,C02,39.54,clear,minor
P0226,C03,27.46,partially_blocked,minor
P0226,C04,26.67,blocked,minor
P0226,C05,17.97,clear,minor
P0226,C06,38.31,clear,extreme
P0226,C07,27.98,clear,moderate
P0226,C08,67.43,clear,moderate
P0226,C09,46.78,partially_blocked,moderate
P0227,C00,22.55,clear,none
P0227,C01,37.82,partially_blocked,none
P0227,C02,34.48,clear,significant
P0227,C03,2.0,clear,moderate
P0227,C04,33.05,partially_blocked,moderate
P0227,C05,11.0,blocked,moderate
P0227,C06,2.0,blocked,moderate
P0227,C07,9.46,clear,none
P0227,C08,20.71,partially_blocked,none
P0227,C09,39.06,partially_blocked,minor
P0228,C00,30.96,clear,none
P0228,C01,20.39,partially_blocked,minor
P0228,C02,6.11,blocked,significant
P0228,C03,6.85,clear,none
P0228,C04,22.14,partially_blocked,moderate
P0228,C05,33.57,clear,extreme
P0228,C06,6.35,partially_blocked,extreme
P0228,C07,5.2,clear,minor
P0228,C08,13.57,clear,moderate
P0228,C09,10.99,clear,none
P0229,C00,46.96,partially_blocked,significant
P0229,C01,17.98,clear,none
P0229,C02,28.73,partially_blocked,minor
P0229,C03,8.92,partially_blocked,minor
P0229,C04,19.85,clear,minor
P0229,C05,4.78,clear,minor
P0229,C06,22.84,blocked,minor
P0229,C07,42.04,clear,significant
P0229,C08,46.23,blocked,moderate
P0229,C09,15.64,clear,moderate
P0230,C00,31.85,clear,moderate
P0230,C01,5.63,blocked,none
P0230,C02,20.4,partially_blocked,moderate
P0230,C03,11.02,partially_blocked,moderate
P0230,C04,25.24,partially_blocked,moderate
P0230,C05,30.54,clear,extreme
P0230,C06,21.94,partially_blocked,minor
P0230,C07,32.18,partially_blocked,moderate
P0230,C08,8.86,clear,minor
P0230,C09,38.66,partially_blocked,minor
P0231,C00,6.47,clear,significant
P0231,C01,8.26,clear,minor
P0231,C02,13.0,clear,moderate
P0231,C03,19.79,blocked,significant
P0231,C04,22.79,partially_blocked,moderate
P0231,C05,23.02,partially_blocked,none
P0231,C06,43.78,clear,moderate
P0231,C07,24.03,partially_blocked,minor
P0231,C08,45.87,partially_blocked,significant
P0231,C09,59.86,clear,significant
P0232,C00,32.37,partially_blocked,significant
P0232,C01,38.86,clear,significant
P0232,C02,27.33,partially_blocked,moderate
P0232,C03,27.92,clear,none
P0232,C04,16.22,partially_blocked,moderate
P0232,C05,31.32,partially_blocked,minor
P0232,C06,12.76,partially_blocked,minor
P0232,C07,5.21,partially_blocked,minor
P0232,C08,9.89,partially_blocked,none
P0232,C09,32.11,clear,none
P0233,C00,44.21,blocked,none
P0233,C01,37.05,partially_blocked,none
P0233,C02,19.73,partially_blocked,none
P0233,C03,48.39,partially_blocked,significant
P0233,C04,40.78,clear,minor
P0233,C05,11.7,clear,moderate
P0233,C06,37.11,clear,none
P0233,C07,55.04,partially_blocked,significant
P0233,C08,36.76,clear,none
P0233,C09,17.44,clear,none
P0234,C00,34.38,partially_blocked,minor
P0234,C01,34.54,clear,significant
P0234,C02,35.29,clear,extreme
P0234,C03,38.99,clear,moderate
P0234,C04,33.47,blocked,moderate
P0234,C05,35.87,partially_blocked,none
P0234,C06,4.94,partially_blocked,none
P0234,C07,53.44,partially_blocked,moderate
P0234,C08,25.08,partially_blocked,minor
P0234,C09,58.77,partially_blocked,moderate
P0235,C00,41.72,partially_blocked,none
P0235,C01,14.29,clear,significant
P0235,C02,14.85,clear,none
P0235,C03,21.73,clear,minor
P0235,C04,21.4,clear,moderate
P0235,C05,9.89,clear,minor
P0235,C06,17.99,blocked,significant
P0235,C07,8.39,clear,significant
P0235,C08,35.86,partially_blocked,none
P0235,C09,17.88,clear,minor
P0236,C00,42.79,clear,moderate
P0236,C01,27.1,clear,minor
P0236,C02,22.94,clear,none
P0236,C03,46.78,clear,none
P0236,C04,9.04,clear,minor
P0236,C05,31.77,blocked,none
P0236,C06,34.14,clear,moderate
P0236,C07,34.27,clear,moderate
P0236,C08,57.7,clear,minor
P0236,C09,65.24,blocked,minor
P0237,C00,19.55,partially_blocked,minor
P0237,C01,49.82,partially_blocked,moderate
P0237,C02,44.81,clear,moderate
P0237,C03,57.35,partially_blocked,moderate
P0237,C04,16.53,partially_blocked,moderate
P0237,C05,30.05,partially_blocked,none
P0237,C06,20.3,clear,minor
P0237,C07,17.71,blocked,none
P0237,C08,11.19,partially_blocked,minor
P0237,C09,35.05,blocked,minor
P0238,C00,18.26,clear,minor
P0238,C01,18.22,clear,significant
P0238,C02,31.35,blocked,minor
P0238,C03,22.68,clear,minor
P0238,C04,21.09,clear,significant
P0238,C05,23.84,clear,minor
P0238,C06,11.57,clear,moderate
P0238,C07,27.99,partially_blocked,moderate
P0238,C08,10.58,clear,extreme
P0238,C09,32.81,clear,none
P0239,C00,75.64,blocked,minor
P0239,C01,36.41,clear,none
P0239,C02,7.27,partially_blocked,none
P0239,C03,37.64,partially_blocked,none
P0239,C04,24.91,partially_blocked,significant
P0239,C05,9.62,clear,significant
P0239,C06,12.89,blocked,minor
P0239,C07,20.81,clear,minor
P0239,C08,61.7,clear,minor
P0239,C09,6.66,clear,moderate
P0240,C00,60.85,clear,minor
P0240,C01,52.14,clear,none
P0240,C02,6.35,clear,moderate
P0240,C03,25.18,partially_blocked,none
P0240,C04,60.9,clear,none
P0240,C05,57.52,blocked,moderate
P0240,C06,29.48,clear,moderate
P0240,C07,16.9,partially_blocked,minor
P0240,C08,32.15,clear,none
P0240,C09,33.96,blocked,none
P0241,C00,14.42,partially_blocked,minor
P0241,C01,43.75,clear,significant
P0241,C02,35.96,partially_blocked,none
P0241,C03,38.87,clear,none
P0241,C04,35.13,blocked,minor
P0241,C05,54.61,clear,significant
P0241,C06,24.23,partially_blocked,minor
P0241,C07,52.23,partially_blocked,moderate
P0241,C08,12.79,partially_blocked,significant
P0241,C09,12.53,partially_blocked,none
P0242,C00,32.72,clear,minor
P0242,C01,35.54,clear,minor
P0242,C02,28.13,partially_blocked,none
P0242,C03,7.2,clear,extreme
P0242,C04,8.56,blocked,moderate
P0242,C05,30.06,partially_blocked,minor
P0242,C06,7.1,partially_blocked,significant
P0242,C07,9.65,partially_blocked,significant
P0242,C08,21.33,clear,minor
P0242,C09,7.0,partially_blocked,minor
P0243,C00,4.59,clear,moderate
P0243,C01,16.25,clear,minor
P0243,C02,64.57,clear,significant
P0243,C03,55.36,partially_blocked,none
P0243,C04,2.18,partially_blocked,none
P0243,C05,5.63,clear,moderate
P0243,C06,7.58,clear,moderate
P0243,C07,53.9,partially_blocked,none
P0243,C08,33.5,clear,moderate
P0243,C09,15.71,blocked,minor
P0244,C00,26.6,partially_blocked,none
P0244,C01,6.09,partially_blocked,minor
P0244,C02,9.49,partially_blocked,minor
P0244,C03,33.27,partially_blocked,minor
P0244,C04,28.25,clear,none
P0244,C05,45.01,partially_blocked,significant
P0244,C06,5.7,clear,minor
P0244,C07,29.59,clear,minor
P0244,C08,17.44,partially_blocked,moderate
P0244,C09,17.73,clear,moderate
P0245,C00,15.46,blocked,none
P0245,C01,10.48,clear,moderate
P0245,C02,25.45,blocked,minor
P0245,C03,15.9,partially_blocked,minor
P0245,C04,29.54,clear,none
P0245,C05,12.13,clear,minor
P0245,C06,42.15,clear,none
P0245,C07,27.28,clear,moderate
P0245,C08,14.64,partially_blocked,minor
P0245,C09,52.0,blocked,extreme
P0246,C00,19.37,clear,none
P0246,C01,65.04,blocked,minor
P0246,C02,20.06,partially_blocked,extreme
P0246,C03,54.68,clear,none
P0246,C04,19.63,clear,moderate
P0246,C05,66.51,blocked,minor
P0246,C06,24.29,clear,minor
P0246,C07,45.31,partially_blocked,moderate
P0246,C08,19.59,blocked,extreme
P0246,C09,34.14,partially_blocked,minor
P0247,C00,3.58,clear,significant
P0247,C01,15.13,partially_blocked,moderate
P0247,C02,30.9,clear,moderate
P0247,C03,36.56,partially_blocked,moderate
P0247,C04,50.88,clear,minor
P0247,C05,27.91,clear,minor
P0247,C06,63.71,clear,moderate
P0247,C07,37.26,clear,minor
P0247,C08,26.42,partially_blocked,significant
P0247,C09,15.6,partially_blocked,none
P0248,C00,33.36,partially_blocked,minor
P0248,C01,16.41,clear,none
P0248,C02,12.28,clear,minor
P0248,C03,2.0,partially_blocked,minor
P0248,C04,4.89,clear,significant
P0248,C05,35.21,partially_blocked,minor
P0248,C06,12.04,partially_blocked,none
P0248,C07,16.99,partially_blocked,none
P0248,C08,31.55,clear,none
P0248,C09,31.72,clear,none
P0249,C00,11.16,clear,moderate
P0249,C01,40.44,partially_blocked,moderate
P0249,C02,46.0,partially_blocked,moderate
P0249,C03,4.48,partially_blocked,moderate
P0249,C04,33.83,clear,none
P0249,C05,20.11,clear,moderate
P0249,C06,29.45,clear,minor
P0249,C07,49.33,partially_blocked,extreme
P0249,C08,47.14,partially_blocked,none
P0249,C09,29.57,clear,minor
P0250,C00,35.21,clear,significant
P0250,C01,17.58,clear,moderate
P0250,C02,4.37,clear,extreme
P0250,C03,14.06,partially_blocked,significant
P0250,C04,46.04,partially_blocked,minor
P0250,C05,20.08,partially_blocked,none
P0250,C06,22.37,partially_blocked,minor
P0250,C07,19.93,clear,minor
P0250,C08,28.7,clear,minor
P0250,C09,17.33,blocked,moderate
P0251,C00,20.8,partially_blocked,moderate
P0251,C01,17.41,blocked,minor
P0251,C02,9.76,clear,moderate
P0251,C03,27.84,clear,moderate
P0251,C04,45.37,partially_blocked,none
P0251,C05,22.08,blocked,minor
P0251,C06,26.19,blocked,none
P0251,C07,21.82,partially_blocked,none
P0251,C08,69.2,clear,moderate
P0251,C09,10.71,blocked,none
P0252,C00,52.85,clear,moderate
P0252,C01,66.38,clear,none
P0252,C02,3.93,partially_blocked,none
P0252,C03,21.84,partially_blocked,moderate
P0252,C04,30.25,partially_blocked,none
P0252,C05,37.87,partially_blocked,moderate
P0252,C06,79.19,partially_blocked,extreme
P0252,C07,68.43,partially_blocked,none
P0252,C08,22.27,partially_blocked,moderate
P0252,C09,24.33,partially_blocked,extreme
P0253,C00,35.59,clear,minor
P0253,C01,15.85,partially_blocked,minor
P0253,C02,75.28,partially_blocked,minor
P0253,C03,17.07,partially_blocked,minor
P0253,C04,49.29,partially_blocked,minor
P0253,C05,25.02,blocked,minor
P0253,C06,50.96,clear,significant
P0253,C07,17.7,clear,moderate
P0253,C08,4.48,blocked,significant
P0253,C09,57.28,clear,moderate
P0254,C00,16.95,blocked,moderate
P0254,C01,3.95,clear,none
P0254,C02,11.19,blocked,minor
P0254,C03,29.63,clear,minor
P0254,C04,75.23,blocked,minor
P0254,C05,24.01,clear,significant
P0254,C06,10.56,partially_blocked,minor
P0254,C07,11.13,clear,minor
P0254,C08,29.9,partially_blocked,extreme
P0254,C09,3.72,clear,none
P0255,C00,63.8,clear,significant
P0255,C01,41.86,clear,moderate
P0255,C02,2.4,clear,minor
P0255,C03,39.23,partially_blocked,none
P0255,C04,4.47,clear,moderate
P0255,C05,25.9,partially_blocked,significant
P0255,C06,2.0,clear,none
P0255,C07,23.48,partially_blocked,minor
P0255,C08,16.95,partially_blocked,minor
P0255,C09,10.66,blocked,moderate
P0256,C00,54.24,partially_blocked,moderate
P0256,C01,11.38,blocked,none
P0256,C02,34.97,clear,minor
P0256,C03,28.85,partially_blocked,moderate
P0256,C04,18.12,clear,minor
P0256,C05,4.55,clear,significant
P0256,C06,22.53,partially_blocked,extreme
P0256,C07,43.1,partially_blocked,significant
P0256,C08,22.43,partially_blocked,moderate
P0256,C09,17.74,partially_blocked,none
P0257,C00,52.58,partially_blocked,none
P0257,C01,8.89,partially_blocked,moderate
P0257,C02,28.37,clear,none
P0257,C03,24.73,clear,extreme
P0257,C04,11.02,clear,minor
P0257,C05,11.3,clear,moderate
P0257,C06,45.49,partially_blocked,significant
P0257,C07,19.7,partially_blocked,moderate
P0257,C08,60.05,clear,none
P0257,C09,10.95,partially_blocked,moderate
P0258,C00,55.82,partially_blocked,significant
P0258,C01,4.06,clear,moderate
P0258,C02,2.74,clear,significant
P0258,C03,8.47,clear,none
P0258,C04,21.47,partially_blocked,minor
P0258,C05,9.37,clear,moderate
P0258,C06,54.04,clear,none
P0258,C07,6.6,clear,minor
P0258,C08,20.62,partially_blocked,moderate
P0258,C09,2.0,clear,none
P0259,C00,18.36,clear,extreme
P0259,C01,3.23,partially_blocked,significant
P0259,C02,64.86,blocked,none
P0259,C03,22.0,partially_blocked,minor
P0259,C04,37.11,partially_blocked,moderate
P0259,C05,32.06,clear,moderate
P0259,C06,54.95,partially_blocked,moderate
P0259,C07,22.41,clear,none
P0259,C08,23.29,partially_blocked,minor
P0259,C09,10.19,clear,none
P0260,C00,43.06,clear,none
P0260,C01,19.31,blocked,moderate
P0260,C02,55.78,clear,moderate
P0260,C03,25.77,partially_blocked,moderate
P0260,C04,15.4,blocked,significant
P0260,C05,26.37,clear,moderate
P0260,C06,28.25,clear,none
P0260,C07,42.74,clear,minor
P0260,C08,16.08,clear,moderate
P0260,C09,5.07,blocked,minor
P0261,C00,40.79,partially_blocked,none
P0261,C01,4.86,clear,moderate
P0261,C02,18.49,clear,minor
P0261,C03,30.79,blocked,none
P0261,C04,49.6,partially_blocked,moderate
P0261,C05,20.63,partially_blocked,none
P0261,C06,43.13,partially_blocked,minor
P0261,C07,35.64,clear,none
P0261,C08,48.06,partially_blocked,moderate
P0261,C09,15.4,clear,significant
P0262,C00,34.66,clear,moderate
P0262,C01,24.0,clear,none
P0262,C02,49.57,partially_blocked,none
P0262,C03,57.21,partially_blocked,none
P0262,C04,34.55,clear,extreme
P0262,C05,26.19,partially_blocked,moderate
P0262,C06,39.0,clear,extreme
P0262,C07,3.63,blocked,none
P0262,C08,5.86,partially_blocked,minor
P0262,C09,15.71,clear,moderate
P0263,C00,25.83,partially_blocked,moderate
P0263,C01,59.04,clear,moderate
P0263,C02,5.83,partially_blocked,none
P0263,C03,9.12,clear,moderate
P0263,C04,16.65,clear,moderate
P0263,C05,14.1,partially_blocked,minor
P0263,C06,19.9,partially_blocked,significant
P0263,C07,9.05,clear,moderate
P0263,C08,18.71,blocked,significant
P0263,C09,26.53,blocked,minor
P0264,C00,5.21,clear,none
P0264,C01,45.34,clear,none
P0264,C02,50.05,partially_blocked,moderate
P0264,C03,3.39,clear,significant
P0264,C04,28.91,clear,moderate
P0264,C05,9.6,partially_blocked,minor
P0264,C06,19.76,partially_blocked,moderate
P0264,C07,7.9,partially_blocked,none
P0264,C08,38.22,partially_blocked,significant
P0264,C09,21.83,clear,none
P0265,C00,8.3,clear,none
P0265,C01,37.89,clear,none
P0265,C02,28.95,blocked,significant
P0265,C03,13.25,partially_blocked,minor
P0265,C04,51.56,partially_blocked,moderate
P0265,C05,26.23,clear,none
P0265,C06,50.88,clear,minor
P0265,C07,37.54,partially_blocked,moderate
P0265,C08,40.99,clear,none
P0265,C09,6.78,partially_blocked,none
P0266,C00,16.15,blocked,significant
P0266,C01,10.0,clear,significant
P0266,C02,29.77,clear,none
P0266,C03,13.09,partially_blocked,significant
P0266,C04,33.91,clear,significant
P0266,C05,26.47,partially_blocked,extreme
P0266,C06,49.2,partially_blocked,moderate
P0266,C07,28.42,clear,moderate
P0266,C08,56.58,clear,moderate
P0266,C09,2.0,clear,moderate
P0267,C00,22.08,blocked,none
P0267,C01,63.98,blocked,none
P0267,C02,14.71,partially_blocked,none
P0267,C03,60.05,clear,moderate
P0267,C04,19.83,partially_blocked,minor
P0267,C05,30.37,partially_blocked,none
P0267,C06,60.86,clear,moderate
P0267,C07,55.08,partially_blocked,extreme
P0267,C08,29.08,partially_blocked,none
P0267,C09,17.78,clear,minor
P0268,C00,34.26,clear,minor
P0268,C01,41.46,clear,minor
P0268,C02,11.06,partially_blocked,moderate
P0268,C03,6.16,clear,minor
P0268,C04,55.43,clear,minor
P0268,C05,51.16,clear,minor
P0268,C06,10.28,clear,minor
P0268,C07,14.06,clear,none
P0268,C08,24.81,partially_blocked,significant
P0268,C09,56.79,clear,minor
P0269,C00,46.58,clear,significant
P0269,C01,44.26,blocked,none
P0269,C02,5.53,clear,minor
P0269,C03,15.37,blocked,none
P0269,C04,20.67,partially_blocked,none
P0269,C05,42.61,partially_blocked,minor
P0269,C06,24.95,blocked,minor
P0269,C07,22.03,clear,none
P0269,C08,29.63,clear,significant
P0269,C09,8.5,clear,minor
P0270,C00,39.11,clear,none
P0270,C01,15.17,partially_blocked,significant
P0270,C02,42.27,partially_blocked,minor
P0270,C03,23.3,clear,moderate
P0270,C04,10.87,partially_blocked,minor
P0270,C05,18.72,partially_blocked,significant
P0270,C06,59.07,clear,moderate
P0270,C07,9.44,clear,minor
P0270,C08,3.82,clear,none
P0270,C09,43.86,clear,moderate
P0271,C00,23.66,blocked,moderate
P0271,C01,16.19,partially_blocked,none
P0271,C02,10.03,partially_blocked,significant
P0271,C03,3.89,clear,extreme
P0271,C04,43.88,clear,minor
P0271,C05,11.6,partially_blocked,moderate
P0271,C06,30.34,clear,none
P0271,C07,25.14,clear,moderate
P0271,C08,16.32,clear,minor
P0271,C09,10.42,clear,moderate
P0272,C00,7.02,partially_blocked,none
P0272,C01,14.14,clear,minor
P0272,C02,27.48,partially_blocked,minor
P0272,C03,23.85,partially_blocked,minor
P0272,C04,32.58,partially_blocked,significant
P0272,C05,20.47,blocked,moderate
P0272,C06,32.58,clear,moderate
P0272,C07,2.33,partially_blocked,significant
P0272,C08,10.35,partially_blocked,none
P0272,C09,49.05,partially_blocked,moderate
P0273,C00,19.95,clear,moderate
P0273,C01,11.63,clear,minor
P0273,C02,51.68,clear,moderate
P0273,C03,16.11,clear,moderate
P0273,C04,33.81,partially_blocked,minor
P0273,C05,16.19,blocked,minor
P0273,C06,18.46,clear,minor
P0273,C07,40.92,clear,none
P0273,C08,53.86,partially_blocked,minor
P0273,C09,30.01,partially_blocked,none
P0274,C00,36.39,clear,none
P0274,C01,12.99,clear,significant
P0274,C02,8.24,clear,none
P0274,C03,46.56,partially_blocked,minor
P0274,C04,40.59,clear,none
P0274,C05,17.29,clear,none
P0274,C06,29.18,partially_blocked,none
P0274,C07,27.26,clear,minor
P0274,C08,21.68,clear,minor
P0274,C09,73.72,partially_blocked,none
P0275,C00,60.69,partially_blocked,significant
P0275,C01,14.17,blocked,none
P0275,C02,36.01,clear,minor
P0275,C03,46.23,blocked,none
P0275,C04,39.25,partially_blocked,minor
P0275,C05,25.11,clear,minor
P0275,C06,28.47,blocked,none
P0275,C07,35.66,partially_blocked,none
P0275,C08,54.67,partially_blocked,moderate
P0275,C09,20.04,partially_blocked,none
P0276,C00,22.87,clear,none
P0276,C01,62.09,blocked,extreme
P0276,C02,35.62,clear,minor
P0276,C03,24.54,partially_blocked,moderate
P0276,C04,11.78,clear,moderate
P0276,C05,39.11,partially_blocked,extreme
P0276,C06,38.5,clear,none
P0276,C07,13.03,partially_blocked,extreme
P0276,C08,66.92,partially_blocked,minor
P0276,C09,5.59,partially_blocked,moderate
P0277,C00,50.48,blocked,moderate
P0277,C01,22.08,partially_blocked,moderate
P0277,C02,28.99,clear,moderate
P0277,C03,40.82,blocked,minor
P0277,C04,45.61,partially_blocked,extreme
P0277,C05,3.86,clear,minor
P0277,C06,38.43,clear,minor
P0277,C07,23.2,clear,minor
P0277,C08,41.55,partially_blocked,significant
P0277,C09,34.54,partially_blocked,moderate
P0278,C00,34.02,clear,none
P0278,C01,34.72,partially_blocked,moderate
P0278,C02,20.2,clear,minor
P0278,C03,2.0,blocked,significant
P0278,C04,20.75,partially_blocked,significant
P0278,C05,4.29,clear,minor
P0278,C06,41.03,partially_blocked,minor
P0278,C07,38.28,partially_blocked,minor
P0278,C08,47.35,clear,moderate
P0278,C09,37.33,blocked,none
P0279,C00,33.06,partially_blocked,none
P0279,C01,37.01,clear,none
P0279,C02,5.44,clear,moderate
P0279,C03,24.05,partially_blocked,minor
P0279,C04,25.91,clear,significant
P0279,C05,17.83,partially_blocked,none
P0279,C06,12.92,partially_blocked,none
P0279,C07,17.72,clear,minor
P0279,C08,7.03,blocked,minor
P0279,C09,19.69,partially_blocked,minor
P0280,C00,20.81,clear,minor
P0280,C01,37.49,clear,none
P0280,C02,6.96,partially_blocked,moderate
P0280,C03,30.79,clear,moderate
P0280,C04,49.16,blocked,significant
P0280,C05,15.75,clear,none
P0280,C06,24.69,clear,minor
P0280,C07,59.01,clear,moderate
P0280,C08,11.34,partially_blocked,minor
P0280,C09,19.51,partially_blocked,minor
P0281,C00,5.35,partially_blocked,moderate
P0281,C01,50.87,clear,none
P0281,C02,38.04,clear,significant
P0281,C03,29.0,clear,none
P0281,C04,42.76,partially_blocked,none
P0281,C05,34.34,blocked,none
P0281,C06,28.98,partially_blocked,none
P0281,C07,34.43,clear,none
P0281,C08,66.08,partially_blocked,minor
P0281,C09,24.8,partially_blocked,none
P0282,C00,49.18,partially_blocked,minor
P0282,C01,64.74,partially_blocked,significant
P0282,C02,54.61,blocked,minor
P0282,C03,6.14,partially_blocked,minor
P0282,C04,15.46,partially_blocked,moderate
P0282,C05,53.54,partially_blocked,moderate
P0282,C06,18.12,clear,moderate
P0282,C07,20.62,partially_blocked,none
P0282,C08,7.54,clear,moderate
P0282,C09,33.86,clear,minor
P0283,C00,36.89,clear,minor
P0283,C01,4.49,partially_blocked,none
P0283,C02,20.66,clear,minor
P0283,C03,62.58,blocked,significant
P0283,C04,47.54,clear,none
P0283,C05,20.46,clear,moderate
P0283,C06,62.78,clear,moderate
P0283,C07,25.15,partially_blocked,moderate
P0283,C08,29.86,clear,none
P0283,C09,9.16,clear,none
P0284,C00,3.04,blocked,none
P0284,C01,11.05,partially_blocked,minor
P0284,C02,20.43,clear,moderate
P0284,C03,65.13,clear,minor
P0284,C04,28.22,clear,none
P0284,C05,18.0,clear,minor
P0284,C06,36.5,blocked,moderate
P0284,C07,35.08,clear,moderate
P0284,C08,72.03,clear,significant
P0284,C09,10.87,partially_blocked,minor
P0285,C00,31.51,blocked,moderate
P0285,C01,14.89,partially_blocked,minor
P0285,C02,42.2,blocked,moderate
P0285,C03,25.96,partially_blocked,none
P0285,C04,8.72,partially_blocked,moderate
P0285,C05,33.65,partially_blocked,none
P0285,C06,10.78,clear,moderate
P0285,C07,30.14,blocked,significant
P0285,C08,19.29,partially_blocked,moderate
P0285,C09,79.91,blocked,none
P0286,C00,17.47,clear,moderate
P0286,C01,15.47,blocked,moderate
P0286,C02,9.75,clear,none
P0286,C03,45.94,partially_blocked,significant
P0286,C04,31.13,blocked,significant
P0286,C05,30.21,clear,minor
P0286,C06,38.39,partially_blocked,moderate
P0286,C07,36.19,partially_blocked,none
P0286,C08,23.4,partially_blocked,none
P0286,C09,15.55,clear,none
P0287,C00,11.69,blocked,minor
P0287,C01,19.17,clear,significant
P0287,C02,41.61,blocked,moderate
P0287,C03,43.83,partially_blocked,minor
P0287,C04,2.0,blocked,none
P0287,C05,37.54,clear,moderate
P0287,C06,30.56,clear,none
P0287,C07,8.91,clear,minor
P0287,C08,3.44,blocked,moderate
P0287,C09,40.32,clear,minor
P0288,C00,14.74,clear,moderate
P0288,C01,47.73,clear,moderate
P0288,C02,6.23,partially_blocked,minor
P0288,C03,5.82,clear,minor
P0288,C04,43.49,clear,moderate
P0288,C05,58.67,partially_blocked,minor
P0288,C06,22.3,clear,none
P0288,C07,4.89,partially_blocked,moderate
P0288,C08,16.01,clear,extreme
P0288,C09,24.46,partially_blocked,extreme
P0289,C00,24.84,clear,moderate
P0289,C01,26.14,partially_blocked,minor
P0289,C02,4.5,partially_blocked,minor
P0289,C03,10.06,clear,minor
P0289,C04,16.74,clear,moderate
P0289,C05,39.46,blocked,moderate
P0289,C06,22.95,partially_blocked,moderate
P0289,C07,4.57,clear,none
P0289,C08,8.43,clear,none
P0289,C09,49.74,clear,moderate
P0290,C00,18.36,clear,none
P0290,C01,6.65,clear,significant
P0290,C02,3.35,partially_blocked,none
P0290,C03,41.2,partially_blocked,moderate
P0290,C04,24.05,partially_blocked,moderate
P0290,C05,41.3,clear,minor
P0290,C06,51.6,partially_blocked,moderate
P0290,C07,43.94,clear,significant
P0290,C08,21.34,clear,none
P0290,C09,52.17,clear,minor
P0291,C00,42.89,partially_blocked,moderate
P0291,C01,26.03,partially_blocked,moderate
P0291,C02,30.51,clear,extreme
P0291,C03,12.96,clear,minor
P0291,C04,3.08,clear,none
P0291,C05,57.58,clear,extreme
P0291,C06,20.35,partially_blocked,extreme
P0291,C07,32.47,blocked,moderate
P0291,C08,22.51,blocked,moderate
P0291,C09,8.74,partially_blocked,moderate
P0292,C00,22.62,clear,none
P0292,C01,9.16,clear,minor
P0292,C02,59.07,partially_blocked,none
P0292,C03,7.15,clear,moderate
P0292,C04,6.27,clear,moderate
P0292,C05,15.66,blocked,none
P0292,C06,21.29,clear,moderate
P0292,C07,4.86,clear,minor
P0292,C08,58.63,clear,none
P0292,C09,7.36,partially_blocked,minor
P0293,C00,38.57,clear,significant
P0293,C01,7.78,partially_blocked,none
P0293,C02,35.34,clear,minor
P0293,C03,23.36,blocked,moderate
P0293,C04,27.01,partially_blocked,none
P0293,C05,14.96,clear,minor
P0293,C06,27.72,partially_blocked,none
P0293,C07,34.75,blocked,moderate
P0293,C08,18.6,clear,moderate
P0293,C09,32.84,blocked,moderate
P0294,C00,23.03,partially_blocked,minor
P0294,C01,11.51,partially_blocked,none
P0294,C02,27.83,partially_blocked,moderate
P0294,C03,7.69,blocked,minor
P0294,C04,27.35,partially_blocked,minor
P0294,C05,3.78,blocked,minor
P0294,C06,26.31,clear,minor
P0294,C07,13.4,clear,minor
P0294,C08,16.78,partially_blocked,moderate
P0294,C09,21.06,partially_blocked,none
P0295,C00,14.75,clear,none
P0295,C01,20.16,clear,none
P0295,C02,27.2,blocked,none
P0295,C03,5.05,clear,none
P0295,C04,10.55,partially_blocked,extreme
P0295,C05,36.7,partially_blocked,moderate
P0295,C06,5.08,blocked,significant
P0295,C07,60.52,partially_blocked,extreme
P0295,C08,7.62,clear,none
P0295,C09,5.84,partially_blocked,minor
P0296,C00,19.67,blocked,none
P0296,C01,14.02,clear,minor
P0296,C02,20.42,clear,moderate
P0296,C03,3.73,clear,minor
P0296,C04,6.22,clear,moderate
P0296,C05,65.09,partially_blocked,none
P0296,C06,24.0,clear,extreme
P0296,C07,9.89,blocked,none
P0296,C08,56.64,blocked,none
P0296,C09,13.87,clear,significant
P0297,C00,53.51,partially_blocked,significant
P0297,C01,42.69,partially_blocked,minor
P0297,C02,22.51,blocked,minor
P0297,C03,2.44,partially_blocked,none
P0297,C04,9.48,blocked,significant
P0297,C05,13.24,partially_blocked,moderate
P0297,C06,11.41,partially_blocked,minor
P0297,C07,16.1,partially_blocked,none
P0297,C08,39.32,clear,significant
P0297,C09,27.14,clear,moderate
P0298,C00,27.14,clear,none
P0298,C01,17.61,clear,moderate
P0298,C02,23.51,partially_blocked,extreme
